zip_code,cluster
88835,verde_fwa
88836,rossi
88837,gialli
88838,rossi
88841,rossi
88842,gialli
88900,gialli
89010,rossi
89011,rossi
89012,rossi
89013,rossi
89014,rossi
89015,verde_ftth
89016,gialli
89017,gialli
89018,rossi
89020,gialli
89020,rossi
89020,verde_fwa
89021,verde_fwa
89022,gialli
89023,verde_fwa
89024,verde_fwa
89025,verde_ftth
89026,rossi
89027,rossi
89028,rossi
89029,rossi
89030,rossi
89031,verde_ftth
89032,verde_ftth
89033,rossi
89034,verde_ftth
89035,verde_ftth
89036,rossi
89038,rossi
89039,rossi
89040,rossi
89041,rossi
89042,rossi
89043,rossi
89044,rossi
89045,rossi
89046,rossi
89047,verde_ftth
89048,rossi
89049,rossi
89050,rossi
89050,verde_fwa
89052,verde_ftth
89054,rossi
89056,rossi
89057,rossi
89058,rossi
89060,rossi
89063,rossi
89064,rossi
89065,rossi
89069,rossi
89121,gialli
89122,gialli
89123,gialli
89124,gialli
89125,gialli
89126,gialli
89127,gialli
89128,gialli
89129,gialli
89131,gialli
89132,gialli
89133,gialli
89134,gialli
89135,gialli
89812,rossi
89813,rossi
89814,gialli
89815,rossi
89816,gialli
89817,gialli
89818,rossi
89819,rossi
89821,gialli
89821,rossi
89822,rossi
89823,rossi
89824,rossi
89831,gialli
89831,verde_fwa
89832,rossi
89833,rossi
89834,gialli
89834,verde_fwa
89841,rossi
89842,gialli
89843,verde_ftth
89843,verde_fwa
89844,rossi
89851,gialli
89852,gialli
89853,gialli
89861,rossi
89862,rossi
89863,rossi
89864,rossi
89866,rossi
89867,rossi
89868,rossi
89900,verde_ftth
90010,gialli
90010,rossi
90010,verde_ftth
90010,verde_fwa
90011,gialli
90012,gialli
90013,rossi
90014,verde_ftth
90015,verde_ftth
90016,verde_ftth
90017,verde_ftth
90018,verde_ftth
90019,verde_ftth
90020,gialli
90020,rossi
90020,verde_ftth
90020,verde_fwa
90021,verde_ftth
90022,verde_fwa
90023,verde_ftth
90024,rossi
90025,verde_ftth
90026,verde_ftth
90027,rossi
90028,rossi
90029,verde_ftth
90030,gialli
90030,rossi
90030,verde_ftth
90030,verde_fwa
90031,rossi
90032,verde_ftth
90033,verde_ftth
90034,rossi
90035,verde_fwa
90036,verde_ftth
90037,verde_ftth
90038,verde_ftth
90039,rossi
90040,rossi
90040,verde_ftth
90041,verde_ftth
90042,verde_ftth
90043,verde_ftth
90044,verde_fwa
90045,verde_ftth
90046,verde_fwa
90047,verde_ftth
90048,rossi
90049,rossi
90121,gialli
90123,gialli
90124,gialli
90125,gialli
90126,gialli
90127,gialli
90128,gialli
90129,gialli
90131,gialli
90133,gialli
90134,gialli
90135,gialli
90136,gialli
90138,gialli
90139,gialli
90141,gialli
90142,gialli
90143,gialli
90144,gialli
90145,gialli
90146,gialli
90147,gialli
90149,gialli
90151,gialli
91010,gialli
91010,rossi
91011,gialli
91012,verde_ftth
91013,gialli
91014,verde_ftth
91015,verde_ftth
91016,verde_fwa
91017,verde_fwa
91018,verde_fwa
91019,gialli
91020,verde_ftth
91021,rossi
91022,rossi
91023,rossi
91024,verde_ftth
91025,gialli
91026,gialli
91027,gialli
91027,verde_ftth
91028,verde_fwa
91029,verde_ftth
91100,gialli
92010,gialli
92010,rossi
92010,verde_ftth
92010,verde_fwa
92011,verde_ftth
92012,verde_ftth
92013,gialli
92014,verde_fwa
92015,gialli
92016,verde_fwa
92017,verde_ftth
92018,verde_ftth
92019,verde_fwa
92020,rossi
92020,verde_ftth
92020,verde_fwa
92021,gialli
92022,gialli
92023,verde_fwa
92024,rossi
92025,rossi
92026,rossi
92027,rossi
92028,rossi
92029,verde_fwa
92100,gialli
93010,rossi
93010,verde_ftth
93010,verde_fwa
93011,rossi
93012,gialli
93013,verde_fwa
93014,rossi
93015,rossi
93016,verde_fwa
93017,verde_ftth
93018,rossi
93019,verde_fwa
93100,gialli
94010,verde_ftth
94010,verde_fwa
94011,verde_fwa
94012,rossi
94013,gialli
94014,rossi
94015,verde_fwa
94016,rossi
94017,gialli
94018,verde_fwa
94019,rossi
94100,verde_ftth
95010,gialli
95010,verde_ftth
95011,verde_fwa
95012,verde_fwa
95013,verde_fwa
95014,verde_ftth
95015,gialli
95016,verde_ftth
95017,verde_ftth
95018,verde_ftth
95019,verde_ftth
95020,verde_ftth
95021,verde_fwa
95022,gialli
95024,gialli
95025,verde_fwa
95027,verde_ftth
95028,verde_ftth
95029,gialli
95030,gialli
95030,verde_ftth
95030,verde_fwa
95031,rossi
95032,rossi
95033,rossi
95034,verde_fwa
95035,gialli
95036,gialli
95037,verde_ftth
95038,rossi
95039,verde_ftth
95040,gialli
95040,rossi
95040,verde_ftth
95041,verde_ftth
95042,rossi
95043,rossi
95044,rossi
95045,rossi
95046,rossi
95047,gialli
95048,rossi
95049,rossi
95121,gialli
95122,gialli
95123,gialli
95124,gialli
95125,gialli
95126,gialli
95127,gialli
95128,gialli
95129,gialli
95131,gialli
96010,rossi
96010,verde_ftth
96011,rossi
96012,rossi
96013,rossi
96014,rossi
96015,rossi
96016,rossi
96017,verde_ftth
96018,verde_ftth
96019,rossi
96100,gialli
97010,verde_ftth
97011,rossi
97012,verde_ftth
97013,rossi
97014,rossi
97015,gialli
97016,rossi
97017,rossi
97018,rossi
97019,gialli
97100,gialli
98020,rossi
98020,verde_ftth
98020,verde_fwa
98021,verde_ftth
98022,rossi
98023,verde_ftth
98025,verde_ftth
98026,verde_ftth
98027,verde_ftth
98028,verde_ftth
98029,verde_fwa
98030,gialli
98030,rossi
98030,verde_ftth
98030,verde_fwa
98031,verde_ftth
98032,verde_ftth
98033,verde_ftth
98034,verde_ftth
98035,gialli
98036,rossi
98037,verde_fwa
98038,verde_fwa
98039,verde_fwa
98040,rossi
98040,verde_ftth
98041,verde_ftth
98042,gialli
98043,rossi
98044,verde_fwa
98045,verde_ftth
98046,verde_ftth
98047,verde_ftth
98048,rossi
98049,rossi
98050,verde_ftth
98051,gialli
98053,verde_ftth
98054,rossi
98055,verde_fwa
98056,verde_ftth
98057,gialli
98058,verde_ftth
98059,verde_ftth
98060,verde_ftth
98061,verde_ftth
98062,verde_ftth
98063,verde_ftth
98064,verde_ftth
98065,verde_ftth
98066,verde_ftth
98067,rossi
98068,verde_ftth
98069,verde_ftth
98070,rossi
98070,verde_ftth
98071,verde_ftth
98072,verde_ftth
98073,verde_ftth
98074,verde_ftth
98075,verde_ftth
98076,rossi
98077,verde_ftth
98078,verde_ftth
98079,verde_ftth
98121,gialli
98122,gialli
98123,gialli
98124,gialli
98125,gialli
98126,gialli
98127,gialli
98128,gialli
98129,gialli
98131,gialli
98132,gialli
98133,gialli
98134,gialli
98135,gialli
98136,gialli
98137,gialli
98138,gialli
98139,gialli
98141,gialli
98142,gialli
98143,gialli
98144,gialli
98145,gialli
98146,gialli
98147,gialli
98148,gialli
98149,gialli
98151,gialli
98152,gialli
98153,gialli
98154,gialli
98155,gialli
98156,gialli
98157,gialli
98158,gialli
98161,gialli
98162,gialli
98163,gialli
98164,gialli
98165,gialli
98166,gialli
98167,gialli
98168,gialli
